univ_name,department,academic_cluster,category,category_id
國立宜蘭大學,森林暨自然資源學系,生物資源學群,森林學類,0607
國立臺灣大學,森林環境暨資源學系,生物資源學群,森林學類,0607
國立中山大學,海洋生物科技暨資源學系,生物資源學群,海洋資源學類,0608
國立臺灣海洋大學,水產養殖學系,生物資源學群,海洋資源學類,0608
國立臺灣海洋大學,環境生物與漁業科學學系,生物資源學群,海洋資源學類,0608
國立中興大學,食品暨應用生物科技學系,生物資源學群,食品生技學類,0609
國立嘉義大學,食品科學系,生物資源學群,食品生技學類,0609
國立宜蘭大學,食品科學系,生物資源學群,食品生技學類,0609
國立臺灣海洋大學,食品科學系,生物資源學群,食品生技學類,0609
國立金門大學,食品科學系,生物資源學群,食品生技學類,0609
東海大學,食品科學系,生物資源學群,食品生技學類,0609
輔仁大學,食品科學系,生物資源學群,食品生技學類,0609
國立成功大學,能源工程國際學士學位學程,地球與環境學群,工程科學學類,0701
國立成功大學,資源工程學系,地球與環境學群,工程科學學類,0701
國立清華大學,原子科學院學士班,地球與環境學群,工程科學學類,0701
國立清華大學,工程與系統科學系,地球與環境學群,工程科學學類,0701
國立聯合大學,能源工程學系,地球與環境學群,工程科學學類,0701
國立臺灣大學,工程科學及海洋工程學系,地球與環境學群,工程科學學類,0701
中原大學,環境工程學系,地球與環境學群,環境工程學類,0702
國立中興大學,環境工程學系,地球與環境學群,環境工程學類,0702
國立宜蘭大學,環境工程學系,地球與環境學群,環境工程學類,0702
國立成功大學,環境工程學系,地球與環境學群,環境工程學類,0702
國立聯合大學,環境與安全衛生工程學系,地球與環境學群,環境工程學類,0702
國立臺灣大學,生物環境系統工程學系,地球與環境學群,環境工程學類,0702
國立高雄大學,土木與環境工程學系,地球與環境學群,環境工程學類,0702
大葉大學,環境與安全工程學系,地球與環境學群,環境工程學類,0702
東海大學,環境科學與工程學系,地球與環境學群,環境工程學類,0702
逢甲大學,環境工程與科學學系,地球與環境學群,環境工程學類,0702
長榮大學,綠能與環境資源學系,地球與環境學群,環境工程學類,0702
靜宜大學,永續環境與智慧科技學士學位學程,地球與環境學群,環境工程學類,0702
中國文化大學,大氣與地質科學系,地球與環境學群,地質地球與環境科學學類,0703
國立中央大學,地球科學學系,地球與環境學群,地質地球與環境科學學類,0703
國立中央大學,地球科學學院學士班,地球與環境學群,地質地球與環境科學學類,0703
國立中正大學,地球與環境科學系,地球與環境學群,地質地球與環境科學學類,0703
國立成功大學,地球科學系,地球與環境學群,地質地球與環境科學學類,0703
國立東華大學,自然資源與環境學系,地球與環境學群,地質地球與環境科學學類,0703
國立臺灣大學,地質科學系,地球與環境學群,地質地球與環境科學學類,0703
國立臺灣師範大學,地球科學系,地球與環境學群,地質地球與環境科學學類,0703
中國文化大學,地理學系,地球與環境學群,地理學類,0704
國立彰化師範大學,地理學系,地球與環境學群,地理學類,0704
國立臺灣大學,地理環境資源學系,地球與環境學群,地理學類,0704
國立臺灣師範大學,地理學系,地球與環境學群,地理學類,0704
國立高雄師範大學,地理學系,地球與環境學群,地理學類,0704
國立中山大學,海洋環境及工程學系,地球與環境學群,海洋科學學類,0705
國立中山大學,海洋科學系,地球與環境學群,海洋科學學類,0705
國立臺灣海洋大學,海洋環境資訊系,地球與環境學群,海洋科學學類,0705
中國文化大學,大氣與地質科學系,地球與環境學群,大氣科學學類,0706
國立中央大學,地球科學學系,地球與環境學群,大氣科學學類,0706
國立中央大學,地球科學學院學士班,地球與環境學群,大氣科學學類,0706
國立中央大學,大氣科學學系,地球與環境學群,大氣科學學類,0706
國立中央大學,太空科學與工程學系,地球與環境學群,大氣科學學類,0706
國立成功大學,地球科學系,地球與環境學群,大氣科學學類,0706
國立臺灣大學,大氣科學系,地球與環境學群,大氣科學學類,0706
國立臺灣師範大學,地球科學系,地球與環境學群,大氣科學學類,0706
國立中興大學,水土保持學系,地球與環境學群,綠環境與防災學類,0707
華梵大學,景觀與環境設計學系,地球與環境學群,綠環境與防災學類,0707
長榮大學,消防安全學士學位學程,地球與環境學群,綠環境與防災學類,0707
國立嘉義大學,應用歷史學系,地球與環境學群,史地學類,0708
國立臺北教育大學,社會與區域發展學系,地球與環境學群,史地學類,0708
國立臺南大學,文化與自然資源學系,地球與環境學群,史地學類,0708
臺北市立大學,歷史與地理學系,地球與環境學群,史地學類,0708
世新大學,數位多媒體設計學系,建築與設計學群,數位媒體設計學類,0801
亞洲大學,數位媒體設計學系,建築與設計學群,數位媒體設計學類,0801
國立臺北教育大學,數位科技設計學系,建築與設計學群,數位媒體設計學類,0801
國立臺北藝術大學,動畫學系,建築與設計學群,數位媒體設計學類,0801
國立臺東大學,數位媒體與文教產業學系,建築與設計學群,數位媒體設計學類,0801
國立臺灣藝術大學,多媒體動畫藝術學系,建築與設計學群,數位媒體設計學類,0801
大同大學,數位媒體設計學系,建築與設計學群,數位媒體設計學類,0801
大葉大學,AI創新設計學士學位學程,建築與設計學群,數位媒體設計學類,0801
大葉大學,多媒體數位內容學士學位學程,建築與設計學群,數位媒體設計學類,0801
實踐大學,媒體傳達設計學系,建築與設計學群,數位媒體設計學類,0801
實踐大學,數位多媒體遊戲設計學系,建築與設計學群,數位媒體設計學類,0801
實踐大學,視覺特效學士學位學程,建築與設計學群,數位媒體設計學類,0801
實踐大學,電腦動畫學士學位學程,建築與設計學群,數位媒體設計學類,0801
明道大學(112學年度起停招、113年停辦)(專案輔導至112/5/31),數位設計學系,建築與設計學群,數位媒體設計學類,0801
臺灣首府大學(111學年度起停招、112年停辦)(專案輔導至113/5/31),資訊與多媒體設計學系,建築與設計學群,數位媒體設計學類,0801
華梵大學,攝影與VR設計學系,建築與設計學群,數位媒體設計學類,0801
銘傳大學,數位媒體設計學系,建築與設計學群,數位媒體設計學類,0801
長榮大學,互動設計學系,建築與設計學群,數位媒體設計學類,0801
長榮大學,數位內容設計學系,建築與設計學群,數位媒體設計學類,0801
長榮大學,數位媒體設計學系,建築與設計學群,數位媒體設計學類,0801
長榮大學,資訊暨設計學院學士班,建築與設計學群,數位媒體設計學類,0801
中原大學,地景建築學系,建築與設計學群,建築學類,0802
中原大學,建築學系,建築與設計學群,建築學類,0802
中原大學,英國牛津布魯克斯大學建築及都市設計雙學士學位學程,建築與設計學群,建築學類,0802
中國文化大學,建築及都市設計學系,建築與設計學群,建築學類,0802
中華大學,建築與都市計畫學系,建築與設計學群,建築學類,0802
佛光大學,建築環境設計學士學位學程,建築與設計學群,建築學類,0802
南華大學,建築學系,建築與設計學群,建築學類,0802
國立成功大學,建築學系,建築與設計學群,建築學類,0802
國立聯合大學,建築學系,建築與設計學群,建築學類,0802
國立金門大學,建築學系,建築與設計學群,建築學類,0802
國立高雄大學,建築學系,建築與設計學群,建築學類,0802
實踐大學,建築職人學士學位學程,建築與設計學群,建築學類,0802
實踐大學,建築設計學系,建築與設計學群,建築學類,0802
東海大學,建築學系,建築與設計學群,建築學類,0802
淡江大學,建築學系,建築與設計學群,建築學類,0802
華梵大學,建築學系,建築與設計學群,建築學類,0802
逢甲大學,室內設計學士學位學程,建築與設計學群,建築學類,0802
逢甲大學,建築專業學院學士班,建築與設計學群,建築學類,0802
銘傳大學,建築學系,建築與設計學群,建築學類,0802
中國文化大學,都市計劃與開發管理學系,建築與設計學群,都市計畫學類,0803
國立成功大學,都市計劃學系,建築與設計學群,都市計畫學類,0803
國立金門大學,都市計畫與景觀學系,建築與設計學群,都市計畫學類,0803
臺北市立大學,城市發展學系,建築與設計學群,都市計畫學類,0803
逢甲大學,都市計畫與空間資訊學系,建築與設計學群,都市計畫學類,0803
銘傳大學,都市設計與永續發展學系,建築與設計學群,都市計畫學類,0803
中原大學,地景建築學系,建築與設計學群,景觀與空間設計學類,0804
中原大學,室內設計學系,建築與設計學群,景觀與空間設計學類,0804
中原大學,英國牛津布魯克斯大學建築及都市設計雙學士學位學程,建築與設計學群,景觀與空間設計學類,0804
中國文化大學,景觀學系,建築與設計學群,景觀與空間設計學類,0804
亞洲大學,室內設計學系,建築與設計學群,景觀與空間設計學類,0804
南華大學,產品與室內設計學系,建築與設計學群,景觀與空間設計學類,0804
國立中興大學,景觀與遊憩學士學位學程,建築與設計學群,景觀與空間設計學類,0804
國立嘉義大學,景觀學系,建築與設計學群,景觀與空間設計學類,0804
大葉大學,空間設計學系,建築與設計學群,景觀與空間設計學類,0804
明道大學(112學年度起停招、113年停辦)(專案輔導至112/5/31),景觀與環境設計學系,建築與設計學群,景觀與空間設計學類,0804
東海大學,景觀學系,建築與設計學群,景觀與空間設計學類,0804
華梵大學,景觀與環境設計學系,建築與設計學群,景觀與空間設計學類,0804
華梵大學,智慧生活設計學系,建築與設計學群,景觀與空間設計學類,0804
輔仁大學,景觀設計學系,建築與設計學群,景觀與空間設計學類,0804
逢甲大學,室內設計學士學位學程,建築與設計學群,景觀與空間設計學類,0804
佛光大學,產品與媒體設計學系,建築與設計學群,工業設計學類,0805
國立嘉義大學,木質材料與設計學系,建築與設計學群,工業設計學類,0805
國立成功大學,工業設計學系,建築與設計學群,工業設計學類,0805
國立聯合大學,工業設計學系,建築與設計學群,工業設計學類,0805
國立臺灣藝術大學,工藝設計學系,建築與設計學群,工業設計學類,0805
國立高雄師範大學,工業設計學系,建築與設計學群,工業設計學類,0805
大同大學,工業設計學系,建築與設計學群,工業設計學類,0805
大葉大學,綠色產品設計學士學位學程,建築與設計學群,工業設計學類,0805
實踐大學,工業產品設計學系,建築與設計學群,工業設計學類,0805
東海大學,工業設計學系,建築與設計學群,工業設計學類,0805
華梵大學,智慧生活設計學系,建築與設計學群,工業設計學類,0805
銘傳大學,商品設計學系,建築與設計學群,工業設計學類,0805
